0.873000, 0.835930, 0.848640
0.877700, 0.833900, 0.840710
0.881940, 0.830750, 0.832000
0.885720, 0.826510, 0.822530
0.889060, 0.821260, 0.812360
0.891990, 0.815070, 0.801540
0.894510, 0.808020, 0.790130
0.896660, 0.800230, 0.778190
0.898470, 0.791780, 0.765810
0.899960, 0.782780, 0.753050
0.901160, 0.773310, 0.739990
0.902100, 0.763470, 0.726670
0.902800, 0.753320, 0.713160
0.903270, 0.742940, 0.699520
0.903550, 0.732370, 0.685790
0.903630, 0.721660, 0.671990
0.903550, 0.710850, 0.658150
0.903300, 0.699960, 0.644290
0.902890, 0.689030, 0.630460
0.902340, 0.678040, 0.616630
0.901650, 0.667020, 0.602820
0.900820, 0.655980, 0.589040
0.899860, 0.644920, 0.575310
0.898770, 0.633860, 0.561620
0.897570, 0.622780, 0.547970
0.896230, 0.611690, 0.534370
0.894780, 0.600580, 0.520810
0.893200, 0.589450, 0.507300
0.891510, 0.578310, 0.493830
0.889700, 0.567150, 0.480410
0.887770, 0.555950, 0.467040
0.885740, 0.544740, 0.453700
0.883590, 0.533490, 0.440420
0.881340, 0.522210, 0.427180
0.878970, 0.510900, 0.413980
0.876490, 0.499540, 0.400830
0.873910, 0.488160, 0.387700
0.871230, 0.476700, 0.374640
0.868450, 0.465200, 0.361600
0.865560, 0.453640, 0.348610
0.862570, 0.442020, 0.335660
0.859480, 0.430320, 0.322740
0.856300, 0.418530, 0.309850
0.853020, 0.406660, 0.296990
0.849650, 0.394700, 0.284150
0.846180, 0.382650, 0.271370
0.842640, 0.370500, 0.258650
0.839010, 0.358270, 0.245970
0.835320, 0.345940, 0.233360
0.831570, 0.333560, 0.220890
0.827770, 0.321100, 0.208480
0.823950, 0.308620, 0.196260
0.820130, 0.296140, 0.184200
0.816340, 0.283750, 0.172420
0.812590, 0.271500, 0.160990
0.808960, 0.259530, 0.149960
0.805460, 0.247920, 0.139400
0.802170, 0.236830, 0.129550
0.799140, 0.226450, 0.120400
0.796400, 0.216970, 0.112240
0.794050, 0.208620, 0.105040
0.792090, 0.201620, 0.099146
0.790610, 0.196250, 0.094653
0.789620, 0.192610, 0.091622
0.789160, 0.190890, 0.090163
0.789230, 0.191160, 0.090390
0.789840, 0.193420, 0.092261
0.790960, 0.197540, 0.095704
0.792580, 0.203390, 0.100620
0.794650, 0.210760, 0.106930
0.797110, 0.219430, 0.114310
0.799940, 0.229170, 0.122780
0.803040, 0.239750, 0.132160
0.806400, 0.251000, 0.142220
0.809930, 0.262730, 0.152860
0.813590, 0.274790, 0.164060
0.817350, 0.287070, 0.175560
0.821160, 0.299510, 0.187450
0.824980, 0.311960, 0.199500
0.828800, 0.324440, 0.211810
0.832580, 0.336890, 0.224200
0.836320, 0.349270, 0.236770
0.840000, 0.361570, 0.249370
0.843590, 0.373780, 0.262060
0.847120, 0.385890, 0.274790
0.850560, 0.397920, 0.287580
0.853900, 0.409860, 0.300420
0.857160, 0.421690, 0.313300
0.860320, 0.433450, 0.326180
0.863380, 0.445140, 0.339130
0.866340, 0.456740, 0.352080
0.869200, 0.468290, 0.365090
0.871960, 0.479780, 0.378130
0.874620, 0.491220, 0.391220
0.877160, 0.502590, 0.404340
0.879610, 0.513950, 0.417510
0.881950, 0.525250, 0.430720
0.884180, 0.536520, 0.443980
0.886300, 0.547750, 0.457270
0.888300, 0.558960, 0.470620
0.890190, 0.570140, 0.484000
0.891970, 0.581300, 0.497450
0.893630, 0.592450, 0.510920
0.895180, 0.603560, 0.524440
0.896600, 0.614660, 0.538020
0.897900, 0.625750, 0.551630
0.899080, 0.636830, 0.565280
0.900120, 0.647880, 0.579000
0.901030, 0.658920, 0.592750
0.901800, 0.669940, 0.606540
0.902420, 0.680900, 0.620370
0.902870, 0.691830, 0.634220
0.903160, 0.702680, 0.648080
0.903250, 0.713440, 0.661970
0.903140, 0.724080, 0.675830
0.902800, 0.734560, 0.689670
0.902200, 0.744810, 0.703440
0.901310, 0.754800, 0.717130
0.900110, 0.764430, 0.730660
0.898550, 0.773640, 0.744010
0.896600, 0.782340, 0.757110
0.894230, 0.790410, 0.769900
0.891400, 0.797780, 0.782300
0.888090, 0.804330, 0.794230
0.884270, 0.809970, 0.805610
0.879920, 0.814630, 0.816400
0.875050, 0.818220, 0.826500
0.869660, 0.820710, 0.835870
0.863760, 0.822050, 0.844460
0.857370, 0.822240, 0.852250
0.850520, 0.821300, 0.859230
0.843250, 0.819270, 0.865400
0.835600, 0.816210, 0.870790
0.827600, 0.812190, 0.875440
0.819310, 0.807310, 0.879400
0.810750, 0.801650, 0.882740
0.801980, 0.795340, 0.885520
0.793020, 0.788460, 0.887810
0.783900, 0.781110, 0.889690
0.774630, 0.773380, 0.891220
0.765270, 0.765360, 0.892460
0.755790, 0.757090, 0.893450
0.746220, 0.748660, 0.894270
0.736570, 0.740100, 0.894940
0.726850, 0.731450, 0.895490
0.717050, 0.722740, 0.895950
0.707170, 0.714010, 0.896350
0.697220, 0.705260, 0.896690
0.687190, 0.696510, 0.896990
0.677090, 0.687760, 0.897260
0.666890, 0.679020, 0.897500
0.656630, 0.670320, 0.897720
0.646250, 0.661630, 0.897920
0.635790, 0.652970, 0.898110
0.625220, 0.644340, 0.898280
0.614530, 0.635730, 0.898440
0.603750, 0.627150, 0.898590
0.592830, 0.618600, 0.898720
0.581780, 0.610070, 0.898840
0.570590, 0.601570, 0.898940
0.559250, 0.593110, 0.899020
0.547760, 0.584670, 0.899100
0.536090, 0.576260, 0.899150
0.524240, 0.567870, 0.899200
0.512190, 0.559520, 0.899230
0.499930, 0.551200, 0.899250
0.487450, 0.542910, 0.899250
0.474710, 0.534650, 0.899240
0.461690, 0.526430, 0.899220
0.448370, 0.518230, 0.899180
0.434730, 0.510070, 0.899130
0.420730, 0.501960, 0.899070
0.406370, 0.493890, 0.899000
0.391590, 0.485880, 0.898910
0.376380, 0.477950, 0.898810
