0.000000, 0.000000, 0.000000
0.025875, 0.000019, 0.000000
0.050536, 0.000069, 0.000000
0.069748, 0.000131, 0.000000
0.085428, 0.000199, 0.000000
0.099057, 0.000270, 0.000000
0.111180, 0.000342, 0.000000
0.122080, 0.000415, 0.000000
0.132230, 0.000489, 0.000000
0.141610, 0.000564, 0.000000
0.150350, 0.000679, 0.000000
0.158510, 0.000887, 0.000000
0.166330, 0.001002, 0.000000
0.173900, 0.001009, 0.000000
0.181030, 0.001106, 0.000000
0.187950, 0.001184, 0.000000
0.194550, 0.001276, 0.000000
0.200900, 0.001341, 0.000000
0.207100, 0.001435, 0.000000
0.213050, 0.001490, 0.000000
0.218840, 0.001593, 0.000000
0.224500, 0.001567, 0.000000
0.230100, 0.001576, 0.000009
0.235710, 0.001659, 0.000007
0.241290, 0.001746, 0.000009
0.246900, 0.001835, 0.000007
0.252540, 0.001927, 0.000009
0.258180, 0.002022, 0.000008
0.263890, 0.002120, 0.000009
0.269580, 0.002221, 0.000008
0.275290, 0.002325, 0.000009
0.281010, 0.002433, 0.000009
0.286770, 0.002544, 0.000009
0.292550, 0.002658, 0.000009
0.298340, 0.002776, 0.000009
0.304160, 0.002897, 0.000010
0.310010, 0.003022, 0.000009
0.315860, 0.003150, 0.000010
0.321710, 0.003282, 0.000008
0.327600, 0.003419, 0.000008
0.333520, 0.003559, 0.000008
0.339450, 0.003702, 0.000008
0.345380, 0.003850, 0.000010
0.351340, 0.004002, 0.000009
0.357330, 0.004159, 0.000010
0.363300, 0.004319, 0.000009
0.369320, 0.004484, 0.000008
0.375340, 0.004653, 0.000009
0.381400, 0.004827, 0.000008
0.387450, 0.005006, 0.000010
0.393530, 0.005189, 0.000009
0.399620, 0.005378, 0.000008
0.405750, 0.005571, 0.000010
0.411870, 0.005769, 0.000008
0.418010, 0.005973, 0.000010
0.424170, 0.006182, 0.000008
0.430350, 0.006396, 0.000006
0.436540, 0.006616, 0.000010
0.442740, 0.006842, 0.000008
0.448970, 0.007073, 0.000006
0.455200, 0.007311, 0.000010
0.461450, 0.007554, 0.000008
0.467710, 0.007804, 0.000006
0.473990, 0.008060, 0.000010
0.480280, 0.008322, 0.000008
0.486600, 0.008591, 0.000005
0.492910, 0.008868, 0.000009
0.499250, 0.009154, 0.000009
0.505600, 0.009445, 0.000005
0.511970, 0.009742, 0.000008
0.518360, 0.010040, 0.000009
0.524740, 0.010346, 0.000007
0.531160, 0.010674, 0.000004
0.537600, 0.011007, 0.000008
0.544040, 0.011355, 0.000009
0.550510, 0.011709, 0.000006
0.556980, 0.012063, 0.000003
0.563450, 0.012427, 0.000007
0.569920, 0.012791, 0.000008
0.576440, 0.013176, 0.000007
0.582930, 0.013573, 0.000005
0.589460, 0.013979, 0.000002
0.596000, 0.014395, 0.000005
0.602550, 0.014821, 0.000007
0.609120, 0.015259, 0.000007
0.615690, 0.015709, 0.000006
0.622270, 0.016172, 0.000004
0.628880, 0.016646, 0.000001
0.635480, 0.017134, 0.000002
0.642110, 0.017635, 0.000004
0.648750, 0.018151, 0.000005
0.655390, 0.018681, 0.000006
0.662050, 0.019227, 0.000006
0.668720, 0.019788, 0.000006
0.675390, 0.020365, 0.000006
0.682080, 0.020959, 0.000006
0.688790, 0.021571, 0.000007
0.695500, 0.022202, 0.000007
0.702220, 0.022851, 0.000007
0.708960, 0.023521, 0.000007
0.715700, 0.024212, 0.000007
0.722450, 0.024926, 0.000006
0.729210, 0.025662, 0.000002
0.735980, 0.026422, 0.000000
0.742770, 0.027209, 0.000000
0.749560, 0.028023, 0.000000
0.756360, 0.028867, 0.000000
0.763170, 0.029740, 0.000000
0.769990, 0.030646, 0.000000
0.776820, 0.031585, 0.000000
0.783650, 0.032567, 0.000000
0.790490, 0.033563, 0.000000
0.797360, 0.034613, 0.000000
0.804230, 0.035779, 0.000000
0.811100, 0.036893, 0.000000
0.817960, 0.038106, 0.000000
0.824840, 0.039371, 0.000000
0.831730, 0.040693, 0.000000
0.838590, 0.042150, 0.000000
0.845470, 0.043514, 0.000000
0.852340, 0.045178, 0.000000
0.859210, 0.046838, 0.000000
0.866080, 0.048579, 0.000000
0.872920, 0.050451, 0.000000
0.879740, 0.052500, 0.000000
0.886560, 0.054719, 0.000000
0.893340, 0.057161, 0.000000
0.900080, 0.059959, 0.000000
0.906770, 0.063006, 0.000000
0.913350, 0.066454, 0.000000
0.919770, 0.070728, 0.000000
0.925960, 0.076324, 0.000000
0.931690, 0.083888, 0.000000
0.936920, 0.093109, 0.000000
0.941640, 0.103840, 0.000000
0.945880, 0.115500, 0.000000
0.949670, 0.127830, 0.000000
0.953060, 0.140450, 0.000000
0.956080, 0.153180, 0.000000
0.958780, 0.165900, 0.000000
0.961210, 0.178520, 0.000000
0.963410, 0.190870, 0.000000
0.965390, 0.203020, 0.000000
0.967210, 0.214910, 0.000000
0.968860, 0.226550, 0.000000
0.970380, 0.237900, 0.000000
0.971780, 0.249000, 0.000000
0.973080, 0.259850, 0.000000
0.974290, 0.270470, 0.000000
0.975420, 0.280820, 0.000000
0.976470, 0.291020, 0.000000
0.977460, 0.300970, 0.000000
0.978380, 0.310770, 0.000000
0.979260, 0.320370, 0.000000
0.980080, 0.329790, 0.000000
0.980860, 0.339050, 0.000000
0.981600, 0.348170, 0.000000
0.982300, 0.357140, 0.000000
0.982970, 0.365970, 0.000000
0.983610, 0.374670, 0.000000
0.984220, 0.383260, 0.000000
0.984800, 0.391720, 0.000000
0.985350, 0.400080, 0.000000
0.985880, 0.408330, 0.000000
0.986390, 0.416490, 0.000000
0.986880, 0.424550, 0.000000
0.987350, 0.432530, 0.000000
0.987800, 0.440410, 0.000000
0.988230, 0.448210, 0.000000
0.988650, 0.455950, 0.000000
0.989050, 0.463600, 0.000000
0.989440, 0.471190, 0.000000
0.989810, 0.478710, 0.000000
0.990170, 0.486160, 0.000000
0.990520, 0.493550, 0.000000
0.990860, 0.500880, 0.000000
0.991180, 0.508170, 0.000000
0.991500, 0.515380, 0.000000
0.991800, 0.522550, 0.000000
0.992090, 0.529670, 0.000000
0.992380, 0.536740, 0.000000
0.992650, 0.543760, 0.000000
0.992920, 0.550740, 0.000000
0.993180, 0.557680, 0.000000
0.993430, 0.564570, 0.000000
0.993670, 0.571420, 0.000000
0.993900, 0.578230, 0.000000
0.994130, 0.585020, 0.000000
0.994350, 0.591770, 0.000000
0.994570, 0.598470, 0.000000
0.994780, 0.605140, 0.000000
0.994970, 0.611790, 0.000000
0.995170, 0.618400, 0.000000
0.995360, 0.624980, 0.000000
0.995540, 0.631540, 0.000000
0.995720, 0.638060, 0.000000
0.995900, 0.644560, 0.000000
0.996060, 0.651040, 0.000000
0.996230, 0.657490, 0.000000
0.996380, 0.663910, 0.000000
0.996540, 0.670310, 0.000000
0.996690, 0.676680, 0.000000
0.996830, 0.683030, 0.000000
0.996970, 0.689370, 0.000000
0.997100, 0.695680, 0.000000
0.997240, 0.701960, 0.000000
0.997360, 0.708240, 0.000000
0.997490, 0.714480, 0.000000
0.997610, 0.720720, 0.000000
0.997720, 0.726930, 0.000000
0.997830, 0.733130, 0.000000
0.997940, 0.739320, 0.000000
