0.066001, 0.066024, 0.066019
0.078225, 0.067325, 0.065441
0.089145, 0.068628, 0.064864
0.098951, 0.069855, 0.064281
0.107950, 0.071087, 0.063702
0.116360, 0.072248, 0.063142
0.124430, 0.073387, 0.062556
0.132610, 0.074138, 0.061908
0.140820, 0.074620, 0.061308
0.148990, 0.074903, 0.060792
0.157150, 0.075095, 0.060285
0.165260, 0.075197, 0.059744
0.173370, 0.075206, 0.059135
0.181440, 0.075118, 0.058479
0.189520, 0.074929, 0.057832
0.197570, 0.074639, 0.057263
0.205620, 0.074251, 0.056707
0.213650, 0.073764, 0.056064
0.221680, 0.073113, 0.055395
0.229700, 0.072287, 0.054742
0.237760, 0.071458, 0.054088
0.245770, 0.070377, 0.053435
0.253810, 0.069302, 0.052789
0.261830, 0.067939, 0.052151
0.269870, 0.066459, 0.051527
0.277870, 0.064849, 0.050918
0.285860, 0.063128, 0.050324
0.293850, 0.061100, 0.049773
0.301820, 0.059091, 0.049266
0.309780, 0.056819, 0.048734
0.317680, 0.054320, 0.048193
0.325540, 0.051716, 0.047758
0.333390, 0.049059, 0.047443
0.341150, 0.045994, 0.047203
0.348860, 0.042900, 0.047029
0.356510, 0.039762, 0.046938
0.364060, 0.036455, 0.046949
0.371530, 0.033025, 0.047066
0.378930, 0.029848, 0.047282
0.386220, 0.026784, 0.047594
0.393420, 0.023855, 0.048064
0.400530, 0.021083, 0.048744
0.407520, 0.018491, 0.049455
0.414410, 0.016096, 0.050213
0.421200, 0.013914, 0.051116
0.427910, 0.011974, 0.052114
0.434510, 0.010004, 0.053214
0.441020, 0.008508, 0.054407
0.447460, 0.007228, 0.055682
0.453830, 0.006164, 0.056992
0.460120, 0.005312, 0.058278
0.466360, 0.004657, 0.059757
0.472550, 0.004189, 0.061036
0.478700, 0.003890, 0.062535
0.484800, 0.003747, 0.063902
0.490900, 0.003744, 0.065296
0.496950, 0.003865, 0.066699
0.502990, 0.004096, 0.068108
0.509030, 0.004425, 0.069543
0.515050, 0.004841, 0.070914
0.521060, 0.005332, 0.072310
0.527080, 0.005890, 0.073829
0.533090, 0.006505, 0.075226
0.539110, 0.007171, 0.076672
0.545140, 0.007881, 0.078150
0.551170, 0.008631, 0.079660
0.557220, 0.009427, 0.081199
0.563270, 0.010214, 0.082689
0.569320, 0.011173, 0.084233
0.575390, 0.012194, 0.085652
0.581470, 0.013064, 0.087261
0.587560, 0.014003, 0.088744
0.593670, 0.014954, 0.090266
0.599790, 0.015932, 0.091819
0.605910, 0.016934, 0.093269
0.612050, 0.017961, 0.094878
0.618200, 0.019014, 0.096325
0.624370, 0.020091, 0.097933
0.630540, 0.021195, 0.099434
0.636730, 0.022324, 0.100970
0.642920, 0.023480, 0.102530
0.649130, 0.024662, 0.104070
0.655340, 0.025870, 0.105630
0.661570, 0.027106, 0.107210
0.667810, 0.028369, 0.108730
0.674050, 0.029660, 0.110330
0.680310, 0.030979, 0.111890
0.686580, 0.032325, 0.113460
0.692870, 0.033673, 0.114970
0.699150, 0.035312, 0.116590
0.705460, 0.036723, 0.118170
0.711770, 0.038190, 0.119710
0.718090, 0.039682, 0.121270
0.724430, 0.041205, 0.122850
0.730770, 0.042628, 0.124450
0.737120, 0.044143, 0.126080
0.743490, 0.045602, 0.127650
0.749860, 0.047156, 0.129230
0.756240, 0.048669, 0.130870
0.762640, 0.050114, 0.132450
0.769040, 0.051566, 0.134060
0.775450, 0.053037, 0.135630
0.781880, 0.054536, 0.137270
0.788310, 0.056070, 0.138860
0.794760, 0.057476, 0.140490
0.801210, 0.059040, 0.142100
0.807670, 0.060497, 0.143720
0.814140, 0.061942, 0.145370
0.820630, 0.063460, 0.146950
0.827120, 0.064908, 0.148560
0.833630, 0.066380, 0.150230
0.840140, 0.067875, 0.151830
0.846650, 0.069402, 0.153460
0.853180, 0.070821, 0.155110
0.859720, 0.072295, 0.156770
0.866250, 0.073902, 0.158440
0.872780, 0.075433, 0.160060
0.879300, 0.077071, 0.161800
0.885810, 0.078831, 0.163500
0.892310, 0.080742, 0.165190
0.898770, 0.082767, 0.167010
0.905200, 0.084981, 0.168820
0.911570, 0.087474, 0.170680
0.917890, 0.090182, 0.172610
0.924110, 0.093217, 0.174660
0.930230, 0.096697, 0.176780
0.936230, 0.100690, 0.179050
0.942070, 0.105170, 0.181440
0.947720, 0.110310, 0.184040
0.953160, 0.116030, 0.186830
0.958340, 0.122380, 0.189850
0.963240, 0.129540, 0.193150
0.967810, 0.137400, 0.196760
0.972010, 0.145960, 0.200630
0.975810, 0.155220, 0.204940
0.979180, 0.165160, 0.209600
0.982080, 0.175760, 0.214680
0.984480, 0.186980, 0.220230
0.986340, 0.198700, 0.226200
0.987650, 0.210910, 0.232630
0.988390, 0.223530, 0.239560
0.988560, 0.236480, 0.246960
0.988150, 0.249670, 0.254860
0.987150, 0.263120, 0.263190
0.985570, 0.276690, 0.271970
0.983430, 0.290320, 0.281210
0.980730, 0.304010, 0.290870
0.977510, 0.317680, 0.300900
0.973770, 0.331270, 0.311310
0.969550, 0.344790, 0.322040
0.964880, 0.358170, 0.333090
0.959770, 0.371380, 0.344380
0.954250, 0.384420, 0.355950
0.948340, 0.397270, 0.367710
0.942080, 0.409930, 0.379680
0.935480, 0.422350, 0.391820
0.928540, 0.434580, 0.404100
0.921310, 0.446590, 0.416510
0.913780, 0.458380, 0.429030
0.905950, 0.469980, 0.441660
0.897840, 0.481350, 0.454370
0.889460, 0.492530, 0.467150
0.880790, 0.503520, 0.480000
