0.000000, 0.000000, 0.000000
0.000743, 0.002453, 0.007434
0.001492, 0.004924, 0.014921
0.002224, 0.007339, 0.022238
0.002973, 0.009819, 0.029727
0.003759, 0.012430, 0.037588
0.004496, 0.014837, 0.045061
0.005217, 0.017216, 0.052174
0.005923, 0.019547, 0.059280
0.006612, 0.021819, 0.066122
0.007284, 0.024037, 0.072890
0.007942, 0.026211, 0.079443
0.008587, 0.028340, 0.085862
0.009227, 0.030440, 0.092265
0.009844, 0.032460, 0.098364
0.010477, 0.034486, 0.104580
0.011109, 0.036556, 0.110780
0.011710, 0.038495, 0.116670
0.012273, 0.040403, 0.122420
0.012818, 0.042245, 0.127900
0.013348, 0.043976, 0.133260
0.013879, 0.045660, 0.138500
0.014395, 0.047394, 0.143580
0.014889, 0.049082, 0.148580
0.015355, 0.050605, 0.153350
0.015827, 0.052141, 0.158010
0.016294, 0.053656, 0.162610
0.016752, 0.055160, 0.167170
0.017191, 0.056648, 0.171530
0.017621, 0.057987, 0.175840
0.018044, 0.059476, 0.180120
0.018452, 0.060774, 0.184210
0.018859, 0.062143, 0.188300
0.019258, 0.063465, 0.192290
0.019638, 0.064737, 0.196180
0.019991, 0.066008, 0.199990
0.020369, 0.067270, 0.203830
0.020743, 0.068517, 0.207570
0.021108, 0.069731, 0.211230
0.021466, 0.070890, 0.214790
0.021817, 0.072042, 0.218330
0.022172, 0.073262, 0.221840
0.022518, 0.074345, 0.225280
0.022855, 0.075456, 0.228640
0.023186, 0.076553, 0.231960
0.023512, 0.077642, 0.235260
0.023840, 0.078716, 0.238500
0.024178, 0.079786, 0.241790
0.024507, 0.080865, 0.245060
0.024831, 0.081970, 0.248320
0.025156, 0.082990, 0.251560
0.025480, 0.084106, 0.254800
0.025801, 0.085132, 0.257980
0.026127, 0.086192, 0.261270
0.026456, 0.087333, 0.264560
0.026783, 0.088377, 0.267810
0.027109, 0.089458, 0.271080
0.027438, 0.090542, 0.274380
0.027766, 0.091648, 0.277660
0.028090, 0.092669, 0.280880
0.028421, 0.093789, 0.284200
0.028753, 0.094903, 0.287530
0.029077, 0.095942, 0.290780
0.029408, 0.097031, 0.294070
0.029741, 0.098170, 0.297420
0.030072, 0.099229, 0.300720
0.030403, 0.100330, 0.304020
0.030735, 0.101430, 0.307330
0.031072, 0.102540, 0.310720
0.031403, 0.103640, 0.314030
0.031734, 0.104700, 0.317340
0.032072, 0.105850, 0.320740
0.032408, 0.106960, 0.324080
0.032743, 0.108020, 0.327390
0.033082, 0.109180, 0.330770
0.033414, 0.110280, 0.334180
0.033742, 0.111380, 0.337530
0.034077, 0.112500, 0.340900
0.034420, 0.113620, 0.344240
0.034765, 0.114690, 0.347630
0.035114, 0.115860, 0.351040
0.035456, 0.116950, 0.354450
0.035791, 0.118100, 0.357840
0.036121, 0.119200, 0.361220
0.036456, 0.120310, 0.364590
0.036796, 0.121430, 0.367970
0.037139, 0.122550, 0.371370
0.037483, 0.123690, 0.374810
0.037828, 0.124820, 0.378260
0.038169, 0.125980, 0.381680
0.038511, 0.127070, 0.385100
0.038856, 0.128230, 0.388560
0.039200, 0.129350, 0.392000
0.039546, 0.130520, 0.395460
0.039890, 0.131630, 0.398890
0.040235, 0.132770, 0.402330
0.040581, 0.133920, 0.405820
0.040922, 0.135060, 0.409230
0.041266, 0.136170, 0.412690
0.041619, 0.137350, 0.416200
0.041970, 0.138490, 0.419640
0.042315, 0.139600, 0.423080
0.042655, 0.140790, 0.426580
0.042998, 0.141920, 0.430060
0.043353, 0.143070, 0.433530
0.043707, 0.144220, 0.437050
0.044054, 0.145400, 0.440540
0.044401, 0.146520, 0.444040
0.044755, 0.147690, 0.447520
0.045109, 0.148830, 0.451030
0.045452, 0.150010, 0.454550
0.045792, 0.151150, 0.458030
0.046147, 0.152310, 0.461540
0.046509, 0.153470, 0.465060
0.046871, 0.154640, 0.468600
0.047221, 0.155820, 0.472160
0.047563, 0.156960, 0.475680
0.047916, 0.158150, 0.479210
0.048273, 0.159300, 0.482720
0.048631, 0.160460, 0.486280
0.048997, 0.161670, 0.489860
0.049352, 0.162830, 0.493420
0.049698, 0.164010, 0.496960
0.050046, 0.165140, 0.500480
0.050404, 0.166340, 0.504060
0.050762, 0.167510, 0.507630
0.051121, 0.168700, 0.511200
0.051479, 0.169880, 0.514790
0.051833, 0.171050, 0.518340
0.052190, 0.172230, 0.521900
0.052551, 0.173420, 0.525510
0.052909, 0.174610, 0.529100
0.053266, 0.175770, 0.532670
0.053628, 0.176970, 0.536280
0.053990, 0.178180, 0.539890
0.054349, 0.179350, 0.543490
0.054708, 0.180530, 0.547070
0.055067, 0.181720, 0.550670
0.055429, 0.182920, 0.554290
0.055793, 0.184120, 0.557930
0.056155, 0.185330, 0.561570
0.056521, 0.186510, 0.565200
0.056888, 0.187720, 0.568840
0.057244, 0.188910, 0.572450
0.057600, 0.190100, 0.576070
0.057967, 0.191300, 0.579690
0.058336, 0.192500, 0.583350
0.058702, 0.193720, 0.587010
0.059067, 0.194920, 0.590660
0.059436, 0.196130, 0.594320
0.059804, 0.197330, 0.597970
0.060167, 0.198530, 0.601610
0.060527, 0.199730, 0.605250
0.060887, 0.200940, 0.608920
0.061253, 0.202160, 0.612590
0.061628, 0.203380, 0.616300
0.062000, 0.204600, 0.619990
0.062370, 0.205810, 0.623680
0.062743, 0.207030, 0.627360
0.063109, 0.208240, 0.631040
0.063471, 0.209460, 0.634720
0.063840, 0.210680, 0.638420
0.064212, 0.211910, 0.642130
0.064582, 0.213100, 0.645810
0.064951, 0.214350, 0.649510
0.065324, 0.215570, 0.653230
0.065695, 0.216790, 0.656960
0.066066, 0.218020, 0.660660
0.066438, 0.219240, 0.664380
0.066811, 0.220490, 0.668120
0.067184, 0.221690, 0.671830
0.067556, 0.222940, 0.675560
0.067927, 0.224150, 0.679260
0.068301, 0.225400, 0.683020
0.068677, 0.226640, 0.686780
0.069052, 0.227880, 0.690520
0.069427, 0.229100, 0.694240
0.069800, 0.230330, 0.697990
0.070170, 0.231580, 0.701750
0.070545, 0.232810, 0.705490
0.070927, 0.234050, 0.709270
0.071310, 0.235310, 0.713040
0.071685, 0.236550, 0.716810
0.072052, 0.237790, 0.720560
0.072426, 0.239020, 0.724320
0.072809, 0.240260, 0.728090
0.073193, 0.241530, 0.731880
0.073573, 0.242760, 0.735650
0.073946, 0.244010, 0.739440
0.074319, 0.245260, 0.743220
0.074700, 0.246510, 0.747020
0.075082, 0.247780, 0.750830
0.075461, 0.249020, 0.754620
0.075841, 0.250260, 0.758410
0.076222, 0.251540, 0.762220
0.076602, 0.252790, 0.766020
0.076984, 0.254050, 0.769850
0.077365, 0.255310, 0.773650
0.077744, 0.256560, 0.777450
0.078128, 0.257810, 0.781280
0.078511, 0.259090, 0.785110
0.078893, 0.260350, 0.788930
0.079275, 0.261610, 0.792750
0.079660, 0.262880, 0.796600
0.080044, 0.264140, 0.800430
0.080427, 0.265410, 0.804270
0.080810, 0.266670, 0.808090
0.081193, 0.267940, 0.811940
0.081582, 0.269230, 0.815830
0.081967, 0.270490, 0.819660
0.082351, 0.271750, 0.823500
0.082734, 0.273030, 0.827360
0.083120, 0.274300, 0.831220
0.083510, 0.275580, 0.835100
0.083897, 0.276860, 0.838960
0.084288, 0.278140, 0.842840
0.084673, 0.279410, 0.846690
0.085055, 0.280680, 0.850550
0.085441, 0.281970, 0.854450
0.085828, 0.283250, 0.858320
0.086218, 0.284520, 0.862200
0.086607, 0.285800, 0.866080
0.087001, 0.287090, 0.869970
0.087391, 0.288380, 0.873880
0.087778, 0.289670, 0.877770
0.088167, 0.290950, 0.881680
0.088557, 0.292240, 0.885570
0.088947, 0.293520, 0.889470
0.089338, 0.294810, 0.893380
0.089730, 0.296110, 0.897300
0.090121, 0.297410, 0.901210
0.090513, 0.298690, 0.905140
0.090904, 0.299990, 0.909040
0.091296, 0.301280, 0.912960
0.091690, 0.302570, 0.916880
0.092085, 0.303870, 0.920810
0.092476, 0.305170, 0.924770
0.092866, 0.306470, 0.928680
0.093261, 0.307760, 0.932610
0.093659, 0.309080, 0.936590
0.094052, 0.310370, 0.940520
0.094445, 0.311670, 0.944450
0.094842, 0.312970, 0.948400
0.095238, 0.314280, 0.952350
0.095633, 0.315590, 0.956320
0.096025, 0.316890, 0.960260
0.096419, 0.318190, 0.964220
0.096817, 0.319500, 0.968190
0.097216, 0.320820, 0.972160
0.097613, 0.322120, 0.976130
0.098012, 0.323430, 0.980100
0.098407, 0.324740, 0.984060
0.098802, 0.326050, 0.988030
0.099201, 0.327370, 0.992020
0.099601, 0.328680, 0.996010
0.100000, 0.330000, 1.000000
